insideTemperature;summary;outsideTemperature;date
42.84;Partly Cloudy;35.9;17/06/2019
42.77;Clear;35.9;18/06/2019
42.74;Clear;35.42;19/06/2019
42.67;Clear;36.24;20/06/2019
42.37;Clear;36.41;21/06/2019
44.49;Clear;38.79;22/06/2019
46.81;Clear;40.88;23/06/2019
49.18;Clear;43.11;24/06/2019
51.91;Breezy;51.91;25/06/2019
53.98;Breezy;53.98;26/06/2019
55.48;Breezy;55.48;27/06/2019
56.64;Breezy;56.64;28/06/2019
56.8;Clear;56.8;29/06/2019
55.53;Clear;55.53;30/06/2019
53.55;Clear;53.55;01/07/2019
52.14;Clear;52.14;02/07/2019
51.43;Clear;51.43;03/07/2019
50.93;Clear;50.93;04/07/2019
50.34;Clear;50.34;05/07/2019
48.78;Clear;46.27;06/07/2019
47.78;Clear;44.53;07/07/2019
46.71;Clear;43.76;08/07/2019
46.95;Partly Cloudy;44.65;09/07/2019
47.04;Clear;44.28;10/07/2019
47.44;Clear;44.44;11/07/2019
47.06;Partly Cloudy;45.44;12/07/2019
46.46;Clear;43.77;13/07/2019
44.93;Clear;41.36;14/07/2019
45.35;Clear;41.77;15/07/2019
49.46;Clear;46.65;16/07/2019
51.77;Clear;51.77;17/07/2019
53.48;Partly Cloudy;53.48;18/07/2019
55.01;Partly Cloudy;55.01;19/07/2019
55.21;Clear;55.21;20/07/2019
55.1;Breezy and Partly Cloudy;55.1;21/07/2019
54.45;Clear;54.45;22/07/2019
53.26;Clear;53.26;23/07/2019
51.16;Clear;51.16;24/07/2019
48.72;Clear;43.32;25/07/2019
47.02;Clear;41.5;26/07/2019
45.66;Clear;40.19;27/07/2019
44.63;Clear;39.2;28/07/2019
43.59;Clear;38.96;29/07/2019
42.11;Clear;36.96;30/07/2019
40.95;Clear;35.94;31/07/2019
40.47;Clear;35.68;01/08/2019
39.68;Clear;35.11;02/08/2019
38.16;Clear;33.1;03/08/2019
37.17;Clear;31.43;04/08/2019
37.25;Clear;31.16;05/08/2019
36.82;Clear;31.81;06/08/2019
35.77;Clear;30.51;07/08/2019
37.13;Clear;30.86;08/08/2019
41.11;Clear;34.99;09/08/2019
42.75;Clear;35.72;10/08/2019
44.41;Clear;37.82;11/08/2019
45.07;Partly Cloudy;38.03;12/08/2019
45.93;Partly Cloudy;39.72;13/08/2019
46.18;Partly Cloudy;40.08;14/08/2019
45.82;Clear;38.88;15/08/2019
45.33;Partly Cloudy;38.32;16/08/2019
44.05;Partly Cloudy;37.77;17/08/2019
42.67;Clear;36.41;18/08/2019
41.55;Clear;35.67;19/08/2019
40.2;Clear;34.51;20/08/2019
38.78;Clear;33.8;21/08/2019
36.9;Clear;31.62;22/08/2019
35.53;Clear;29.29;23/08/2019
33.87;Clear;27.42;24/08/2019
33.13;Clear;26.26;25/08/2019
32.79;Clear;26.2;26/08/2019
31.69;Clear;24.76;27/08/2019
31.48;Clear;25.72;28/08/2019
31.06;Clear;26.35;29/08/2019
30.0;Clear;25.55;30/08/2019
31.32;Clear;26.32;31/08/2019
32.3;Clear;26.05;01/09/2019
37.51;Clear;31.05;02/09/2019
40.62;Clear;33.07;03/09/2019
42.35;Clear;35.21;04/09/2019
43.08;Partly Cloudy;35.9;05/09/2019
43.85;Partly Cloudy;37.49;06/09/2019
44.06;Partly Cloudy;38.0;07/09/2019
44.27;Partly Cloudy;38.01;08/09/2019
44.01;Partly Cloudy;38.1;09/09/2019
42.1;Clear;36.42;10/09/2019
39.66;Clear;34.69;11/09/2019
37.31;Clear;32.82;12/09/2019
34.17;Clear;29.63;13/09/2019
31.33;Clear;27.14;14/09/2019
30.22;Clear;25.61;15/09/2019
29.31;Clear;26.04;16/09/2019
28.42;Clear;28.42;17/09/2019
28.3;Clear;22.57;18/09/2019
27.93;Clear;23.44;19/09/2019
27.41;Clear;23.05;20/09/2019
26.52;Clear;22.26;21/09/2019
26.15;Clear;21.17;22/09/2019
26.85;Clear;22.11;23/09/2019
27.96;Clear;24.42;24/09/2019
29.71;Partly Cloudy;29.71;25/09/2019
32.01;Partly Cloudy;32.01;26/09/2019
34.61;Clear;30.44;27/09/2019
36.05;Clear;33.77;28/09/2019
36.94;Clear;36.94;29/09/2019
37.18;Drizzle;37.18;30/09/2019
36.09;Light Rain;36.09;01/10/2019
35.36;Light Rain;35.36;02/10/2019
35.33;Light Rain;32.51;03/10/2019
35.07;Light Rain;31.58;04/10/2019
34.95;Rain;30.58;05/10/2019
35.21;Light Rain;32.19;06/10/2019
36.25;Light Rain;33.02;07/10/2019
36.62;Light Rain;32.27;08/10/2019
37.15;Light Rain;34.15;09/10/2019
37.72;Light Rain;33.29;10/10/2019
38.49;Rain;35.76;11/10/2019
39.71;Rain;36.56;12/10/2019
40.35;Rain;37.52;13/10/2019
40.5;Light Rain;36.93;14/10/2019
41.21;Light Rain;36.66;15/10/2019
41.3;Light Rain;37.61;16/10/2019
41.4;Light Rain;37.82;17/10/2019
41.85;Light Rain;37.27;18/10/2019
41.55;Drizzle;36.39;19/10/2019
42.1;Drizzle;35.67;20/10/2019
42.92;Clear;35.74;21/10/2019
43.32;Clear;36.08;22/10/2019
43.46;Clear;35.97;23/10/2019
43.8;Clear;36.04;24/10/2019
44.12;Mostly Cloudy;36.46;25/10/2019
44.66;Drizzle;37.3;26/10/2019
44.43;Partly Cloudy;37.13;27/10/2019
44.23;Clear;37.71;28/10/2019
43.94;Clear;37.64;29/10/2019
44.0;Clear;37.79;30/10/2019
43.61;Overcast;37.81;31/10/2019
43.27;Clear;37.53;01/11/2019
42.7;Clear;37.45;02/11/2019
41.69;Clear;36.84;03/11/2019
41.0;Partly Cloudy;36.39;04/11/2019
39.45;Clear;34.9;05/11/2019
38.23;Clear;34.15;06/11/2019
37.7;Clear;33.23;07/11/2019
36.66;Clear;34.54;08/11/2019
36.61;Clear;34.22;09/11/2019
37.13;Clear;34.79;10/11/2019
37.03;Clear;37.03;11/11/2019
37.61;Clear;37.61;12/11/2019
38.94;Clear;35.38;13/11/2019
40.66;Clear;36.84;14/11/2019
43.46;Clear;38.38;15/11/2019
46.41;Clear;41.94;16/11/2019
48.75;Clear;45.26;17/11/2019
51.26;Clear;51.26;18/11/2019
52.19;Clear;52.19;19/11/2019
53.49;Clear;53.49;20/11/2019
52.87;Clear;52.87;21/11/2019
52.01;Clear;52.01;22/11/2019
51.83;Partly Cloudy;51.83;23/11/2019
51.72;Overcast;51.72;24/11/2019
51.91;Partly Cloudy;51.91;25/11/2019
51.44;Clear;51.44;26/11/2019
50.6;Clear;50.6;27/11/2019
49.32;Clear;48.65;28/11/2019
49.04;Clear;46.92;29/11/2019
49.32;Clear;49.32;30/11/2019
50.64;Clear;50.64;01/12/2019
50.91;Clear;50.91;02/12/2019
49.33;Clear;47.49;03/12/2019
48.09;Clear;45.71;04/12/2019
47.88;Clear;45.52;05/12/2019
47.35;Clear;45.09;06/12/2019
52.01;Clear;52.01;07/12/2019
56.04;Clear;56.04;08/12/2019
58.34;Clear;58.34;09/12/2019
59.74;Clear;59.74;10/12/2019
60.72;Clear;60.72;11/12/2019
61.77;Partly Cloudy;61.77;12/12/2019
61.04;Partly Cloudy;61.04;13/12/2019
57.71;Light Rain;57.71;14/12/2019
54.95;Light Rain;54.95;15/12/2019
52.67;Light Rain;52.67;16/12/2019
51.11;Light Rain;51.11;17/12/2019
50.17;Light Rain;50.17;18/12/2019
49.27;Drizzle;47.76;19/12/2019
48.18;Drizzle;45.97;20/12/2019
46.63;Clear;42.95;21/12/2019
45.38;Partly Cloudy;41.14;22/12/2019
44.1;Clear;39.58;23/12/2019
43.08;Overcast;38.04;24/12/2019
42.46;Partly Cloudy;37.02;25/12/2019
41.75;Partly Cloudy;35.8;26/12/2019
40.96;Clear;35.4;27/12/2019
39.73;Clear;34.16;28/12/2019
38.89;Clear;33.54;29/12/2019
37.66;Clear;31.82;30/12/2019
41.15;Clear;35.21;31/12/2019
43.52;Clear;37.16;01/01/2020
44.76;Partly Cloudy;39.16;02/01/2020
46.59;Partly Cloudy;41.47;03/01/2020
47.79;Clear;43.02;04/01/2020
48.86;Clear;44.09;05/01/2020
49.35;Clear;45.16;06/01/2020
49.45;Clear;45.56;07/01/2020
47.66;Clear;43.72;08/01/2020
43.41;Clear;40.03;09/01/2020
39.39;Clear;36.32;10/01/2020
36.16;Clear;36.16;11/01/2020
34.03;Clear;31.11;12/01/2020
33.08;Clear;29.38;13/01/2020
30.72;Clear;26.99;14/01/2020
29.95;Clear;29.95;15/01/2020
28.24;Clear;22.69;16/01/2020
27.76;Clear;23.68;17/01/2020
27.16;Clear;22.73;18/01/2020
26.45;Clear;22.07;19/01/2020
26.45;Clear;22.99;20/01/2020
26.0;Clear;22.4;21/01/2020
25.82;Clear;25.82;22/01/2020
26.48;Clear;26.48;23/01/2020
31.04;Clear;31.04;24/01/2020
36.24;Clear;33.99;25/01/2020
41.53;Clear;38.75;26/01/2020
45.41;Clear;42.9;27/01/2020
49.27;Clear;46.43;28/01/2020
51.99;Clear;51.99;29/01/2020
53.63;Clear;53.63;30/01/2020
54.23;Clear;54.23;31/01/2020
53.02;Clear;53.02;01/02/2020
48.93;Clear;46.71;02/02/2020
46.22;Clear;42.76;03/02/2020
44.1;Clear;41.25;04/02/2020
43.04;Clear;40.28;05/02/2020
42.23;Clear;40.15;06/02/2020
42.03;Clear;39.73;07/02/2020
43.28;Clear;41.23;08/02/2020
44.99;Clear;41.43;09/02/2020
47.24;Mostly Cloudy;44.02;10/02/2020
48.44;Partly Cloudy;46.15;11/02/2020
48.85;Clear;46.0;12/02/2020
47.76;Clear;45.38;13/02/2020
45.95;Clear;41.85;14/02/2020
45.39;Clear;41.31;15/02/2020
44.73;Clear;41.2;16/02/2020
49.15;Clear;47.0;17/02/2020
54.1;Clear;54.1;18/02/2020
57.31;Clear;57.31;19/02/2020
60.64;Clear;60.64;20/02/2020
63.22;Clear;63.22;21/02/2020
64.17;Partly Cloudy;64.17;22/02/2020
65.68;Clear;65.68;23/02/2020
66.68;Clear;66.68;24/02/2020
65.41;Clear;65.41;25/02/2020
61.09;Clear;61.09;26/02/2020
56.86;Clear;56.86;27/02/2020
54.58;Partly Cloudy;54.58;28/02/2020
52.92;Clear;52.92;29/02/2020
51.9;Clear;51.9;01/03/2020
51.0;Clear;51.0;02/03/2020
51.25;Clear;51.25;03/03/2020
50.94;Clear;50.94;04/03/2020
51.13;Partly Cloudy;51.13;05/03/2020
51.51;Partly Cloudy;51.51;06/03/2020
51.28;Partly Cloudy;51.28;07/03/2020
50.78;Clear;50.78;08/03/2020
50.33;Drizzle;50.33;09/03/2020
50.0;Partly Cloudy;49.68;10/03/2020
50.42;Partly Cloudy;50.42;11/03/2020
52.26;Clear;52.26;12/03/2020
53.5;Partly Cloudy;53.5;13/03/2020
56.37;Clear;56.37;14/03/2020
58.02;Clear;58.02;15/03/2020
58.33;Drizzle;58.33;16/03/2020
60.17;Partly Cloudy;60.17;17/03/2020
60.36;Partly Cloudy;60.36;18/03/2020
60.51;Partly Cloudy;60.51;19/03/2020
58.68;Partly Cloudy;58.68;20/03/2020
56.41;Clear;56.41;21/03/2020
55.38;Clear;55.38;22/03/2020
54.0;Partly Cloudy;54.0;23/03/2020
52.39;Clear;52.39;24/03/2020
50.93;Clear;50.93;25/03/2020
50.1;Clear;50.1;26/03/2020
49.38;Clear;47.46;27/03/2020
48.68;Clear;47.21;28/03/2020
47.93;Partly Cloudy;44.99;29/03/2020
46.83;Clear;44.74;30/03/2020
46.07;Clear;44.33;31/03/2020
45.66;Clear;43.16;01/04/2020
45.82;Clear;43.46;02/04/2020
45.91;Clear;43.34;03/04/2020
45.58;Partly Cloudy;42.51;04/04/2020
48.08;Partly Cloudy;44.66;05/04/2020
49.44;Partly Cloudy;45.0;06/04/2020
50.56;Clear;50.56;07/04/2020
51.84;Clear;51.84;08/04/2020
53.01;Clear;53.01;09/04/2020
54.09;Clear;54.09;10/04/2020
53.94;Clear;53.94;11/04/2020
53.92;Clear;53.92;12/04/2020
52.11;Clear;52.11;13/04/2020
48.01;Clear;45.29;14/04/2020
44.53;Clear;40.27;15/04/2020
41.81;Clear;36.94;16/04/2020
39.49;Clear;35.74;17/04/2020
37.95;Clear;32.78;18/04/2020
35.18;Clear;31.0;19/04/2020
34.08;Clear;28.88;20/04/2020
33.83;Clear;29.47;21/04/2020
31.15;Clear;26.41;22/04/2020
30.11;Clear;26.95;23/04/2020
29.8;Clear;23.64;24/04/2020
29.49;Clear;29.49;25/04/2020
30.69;Clear;30.69;26/04/2020
31.23;Partly Cloudy;27.17;27/04/2020
33.07;Mostly Cloudy;33.07;28/04/2020
35.69;Partly Cloudy;35.69;29/04/2020
39.07;Clear;36.0;30/04/2020
43.29;Partly Cloudy;40.5;01/05/2020
47.07;Partly Cloudy;44.03;02/05/2020
49.62;Clear;47.01;03/05/2020
51.53;Partly Cloudy;51.53;04/05/2020
53.28;Partly Cloudy;53.28;05/05/2020
53.48;Partly Cloudy;53.48;06/05/2020
52.8;Clear;52.8;07/05/2020
50.0;Clear;48.9;08/05/2020
47.57;Clear;45.86;09/05/2020
44.77;Clear;42.32;10/05/2020
42.96;Clear;39.79;11/05/2020
42.34;Clear;39.49;12/05/2020
42.74;Clear;39.26;13/05/2020
43.28;Partly Cloudy;39.83;14/05/2020
42.89;Partly Cloudy;39.91;15/05/2020
43.64;Partly Cloudy;40.51;16/05/2020
43.87;Drizzle;43.87;17/05/2020
43.74;Light Rain;43.74;18/05/2020
42.27;Partly Cloudy;42.27;19/05/2020
42.04;Partly Cloudy;38.99;20/05/2020
42.09;Partly Cloudy;37.82;21/05/2020
43.39;Partly Cloudy;38.54;22/05/2020
44.35;Clear;39.28;23/05/2020
45.76;Partly Cloudy;40.35;24/05/2020
46.2;Partly Cloudy;40.13;25/05/2020
46.67;Partly Cloudy;41.0;26/05/2020
46.53;Partly Cloudy;40.47;27/05/2020
46.69;Partly Cloudy;41.13;28/05/2020
47.17;Partly Cloudy;41.15;29/05/2020
46.87;Partly Cloudy;41.37;30/05/2020
46.1;Partly Cloudy;40.58;31/05/2020
44.74;Clear;39.13;01/06/2020
43.66;Clear;38.12;02/06/2020
42.73;Clear;37.52;03/06/2020
41.91;Clear;36.77;04/06/2020
40.35;Partly Cloudy;35.48;05/06/2020
38.55;Clear;33.65;06/06/2020
37.31;Clear;32.38;07/06/2020
35.08;Clear;31.26;08/06/2020
33.42;Clear;28.37;09/06/2020
32.57;Clear;27.94;10/06/2020
30.98;Clear;25.05;11/06/2020
29.69;Clear;25.35;12/06/2020
28.73;Clear;22.84;13/06/2020
28.74;Clear;23.12;14/06/2020
27.54;Clear;21.87;15/06/2020
32.93;Clear;27.28;16/06/2020
38.24;Clear;33.09;17/06/2020
41.9;Clear;36.06;18/06/2020
44.71;Clear;41.18;19/06/2020
46.58;Clear;42.81;20/06/2020
48.11;Clear;45.44;21/06/2020
49.53;Clear;46.84;22/06/2020
49.82;Clear;47.77;23/06/2020
48.94;Clear;47.47;24/06/2020
42.21;Clear;42.21;25/06/2020
37.13;Clear;35.02;26/06/2020
34.77;Clear;34.77;27/06/2020
33.22;Clear;33.22;28/06/2020
31.06;Clear;31.06;29/06/2020
30.32;Clear;30.32;30/06/2020
29.99;Clear;29.99;01/07/2020
28.65;Clear;23.76;02/07/2020
28.63;Clear;20.75;03/07/2020
28.03;Clear;20.71;04/07/2020
27.85;Clear;24.62;05/07/2020
27.26;Clear;27.26;06/07/2020
27.08;Clear;27.08;07/07/2020
26.88;Clear;23.04;08/07/2020
27.56;Clear;22.11;09/07/2020
33.05;Clear;29.63;10/07/2020
39.75;Clear;37.12;11/07/2020
47.21;Clear;46.42;12/07/2020
52.96;Clear;52.96;13/07/2020
57.98;Clear;57.98;14/07/2020
61.78;Clear;61.78;15/07/2020
63.57;Clear;63.57;16/07/2020
64.22;Clear;64.22;17/07/2020
59.76;Clear;59.76;18/07/2020
51.62;Clear;51.62;19/07/2020
45.68;Clear;45.68;20/07/2020
42.39;Clear;42.39;21/07/2020
39.78;Clear;36.24;22/07/2020
37.36;Clear;37.36;23/07/2020
35.89;Clear;31.8;24/07/2020
34.43;Clear;31.56;25/07/2020
33.99;Clear;29.71;26/07/2020
33.58;Clear;33.58;27/07/2020
34.51;Clear;34.51;28/07/2020
35.64;Clear;35.64;29/07/2020
36.01;Clear;32.77;30/07/2020
36.09;Clear;31.11;31/07/2020
36.61;Clear;27.84;01/08/2020
37.4;Clear;31.29;02/08/2020
40.16;Clear;40.16;03/08/2020
44.14;Clear;41.26;04/08/2020
46.76;Clear;44.97;05/08/2020
48.91;Clear;48.91;06/08/2020
50.45;Clear;50.45;07/08/2020
50.99;Overcast;50.99;08/08/2020
51.17;Clear;51.17;09/08/2020
50.87;Clear;50.87;10/08/2020
49.85;Clear;48.69;11/08/2020
49.0;Clear;47.02;12/08/2020
48.94;Clear;45.8;13/08/2020
48.5;Overcast;44.72;14/08/2020
47.31;Clear;43.35;15/08/2020
45.95;Clear;41.2;16/08/2020
44.75;Partly Cloudy;39.85;17/08/2020
43.61;Partly Cloudy;38.74;18/08/2020
41.9;Partly Cloudy;37.73;19/08/2020
40.03;Clear;35.59;20/08/2020
37.97;Clear;33.61;21/08/2020
36.65;Clear;31.41;22/08/2020
35.42;Clear;31.43;23/08/2020
33.18;Clear;28.93;24/08/2020
30.76;Clear;26.64;25/08/2020
29.35;Clear;29.35;26/08/2020
33.97;Clear;29.28;27/08/2020
39.14;Clear;33.92;28/08/2020
42.65;Clear;38.81;29/08/2020
45.49;Clear;42.76;30/08/2020
48.03;Clear;45.15;31/08/2020
50.29;Clear;50.29;01/09/2020
51.59;Clear;51.59;02/09/2020
51.8;Clear;51.8;03/09/2020
49.86;Clear;47.28;04/09/2020
47.12;Clear;44.52;05/09/2020
46.36;Clear;42.8;06/09/2020
44.83;Partly Cloudy;41.07;07/09/2020
44.13;Clear;39.73;08/09/2020
44.56;Partly Cloudy;39.52;09/09/2020
44.1;Clear;40.15;10/09/2020
42.38;Partly Cloudy;38.27;11/09/2020
41.48;Clear;36.31;12/09/2020
40.54;Clear;35.5;13/09/2020
41.0;Clear;36.88;14/09/2020
39.2;Clear;34.23;15/09/2020
40.43;Clear;36.01;16/09/2020
41.61;Clear;37.22;17/09/2020
43.76;Partly Cloudy;39.65;18/09/2020
46.45;Partly Cloudy;42.51;19/09/2020
49.17;Partly Cloudy;45.51;20/09/2020
53.27;Partly Cloudy;53.27;21/09/2020
54.79;Partly Cloudy;54.79;22/09/2020
54.78;Partly Cloudy;54.78;23/09/2020
53.25;Partly Cloudy;53.25;24/09/2020
51.91;Partly Cloudy;51.91;25/09/2020
50.25;Breezy and Partly Cloudy;50.25;26/09/2020
47.99;Breezy and Partly Cloudy;41.15;27/09/2020
45.3;Breezy and Partly Cloudy;37.85;28/09/2020
42.76;Breezy;34.55;29/09/2020
40.61;Clear;32.49;30/09/2020
39.62;Clear;31.63;01/10/2020
39.31;Clear;31.84;02/10/2020
38.86;Clear;30.94;03/10/2020
38.1;Clear;29.83;04/10/2020
37.32;Clear;29.05;05/10/2020
35.68;Clear;27.3;06/10/2020
35.11;Clear;26.83;07/10/2020
34.17;Clear;26.14;08/10/2020
33.04;Clear;25.18;09/10/2020
32.16;Clear;24.36;10/10/2020
31.22;Clear;23.82;11/10/2020
30.38;Clear;23.76;12/10/2020
28.87;Clear;23.1;13/10/2020
33.27;Clear;26.64;14/10/2020
36.09;Clear;29.35;15/10/2020
38.51;Clear;31.99;16/10/2020
41.05;Clear;35.58;17/10/2020
42.84;Clear;37.96;18/10/2020
44.89;Clear;40.52;19/10/2020
45.61;Clear;40.42;20/10/2020
45.76;Clear;41.45;21/10/2020
43.98;Clear;39.44;22/10/2020
40.79;Clear;36.7;23/10/2020
38.85;Clear;34.13;24/10/2020
36.34;Clear;32.35;25/10/2020
35.36;Clear;30.62;26/10/2020
34.09;Clear;29.26;27/10/2020
34.14;Clear;29.41;28/10/2020
34.71;Clear;28.77;29/10/2020
35.78;Clear;30.33;30/10/2020
37.29;Clear;32.92;31/10/2020
38.4;Clear;33.08;01/11/2020
39.02;Clear;34.6;02/11/2020
38.43;Clear;33.2;03/11/2020
38.54;Clear;34.21;04/11/2020
38.1;Clear;33.58;05/11/2020
39.06;Clear;34.77;06/11/2020
41.23;Clear;37.18;07/11/2020
44.87;Clear;42.01;08/11/2020
49.13;Clear;45.17;09/11/2020
52.4;Clear;52.4;10/11/2020
54.77;Clear;54.77;11/11/2020
57.01;Clear;57.01;12/11/2020
58.57;Clear;58.57;13/11/2020
58.45;Clear;58.45;14/11/2020
56.43;Clear;56.43;15/11/2020
50.31;Clear;50.31;16/11/2020
44.42;Clear;42.3;17/11/2020
41.23;Clear;37.65;18/11/2020
38.68;Clear;36.67;19/11/2020
37.24;Clear;33.27;20/11/2020
35.36;Clear;30.55;21/11/2020
34.66;Clear;30.69;22/11/2020
33.07;Clear;30.23;23/11/2020
31.76;Clear;25.09;24/11/2020
30.68;Clear;22.73;25/11/2020
29.65;Clear;29.65;26/11/2020
28.94;Clear;22.54;27/11/2020
28.23;Clear;22.28;28/11/2020
27.34;Clear;27.34;29/11/2020
26.99;Clear;21.65;30/11/2020
31.98;Clear;27.25;01/12/2020
40.21;Clear;36.02;02/12/2020
49.24;Clear;47.6;03/12/2020
54.87;Clear;54.87;04/12/2020
58.42;Clear;58.42;05/12/2020
60.92;Clear;60.92;06/12/2020
62.22;Clear;62.22;07/12/2020
61.33;Partly Cloudy;61.33;08/12/2020
57.27;Partly Cloudy;57.27;09/12/2020
50.07;Clear;50.07;10/12/2020
45.18;Clear;42.39;11/12/2020
42.59;Clear;41.27;12/12/2020
41.92;Clear;41.92;13/12/2020
40.69;Clear;40.69;14/12/2020
40.42;Clear;40.42;15/12/2020
40.08;Clear;38.07;16/12/2020
40.41;Clear;38.5;17/12/2020
39.08;Clear;39.08;18/12/2020
38.97;Clear;36.86;19/12/2020
38.9;Clear;37.09;20/12/2020
37.86;Clear;37.86;21/12/2020
38.95;Partly Cloudy;35.79;22/12/2020
39.91;Clear;38.19;23/12/2020
40.69;Mostly Cloudy;38.66;24/12/2020
42.51;Clear;39.46;25/12/2020
44.85;Clear;41.38;26/12/2020
47.49;Clear;44.92;27/12/2020
47.46;Drizzle;44.65;28/12/2020
46.3;Light Rain;42.33;29/12/2020
45.95;Light Rain;41.34;30/12/2020
45.62;Rain;40.97;31/12/2020
45.89;Rain;40.92;01/01/2021
45.97;Rain;41.08;02/01/2021
46.69;Rain;42.0;03/01/2021
47.22;Rain;43.25;04/01/2021
47.45;Light Rain;44.01;05/01/2021
47.72;Light Rain;44.49;06/01/2021
47.7;Drizzle;44.51;07/01/2021
47.89;Clear;44.77;08/01/2021
48.08;Clear;45.64;09/01/2021
48.0;Clear;46.16;10/01/2021
47.78;Overcast;46.05;11/01/2021
47.59;Clear;46.34;12/01/2021
47.5;Clear;47.5;13/01/2021
47.08;Clear;46.03;14/01/2021
46.93;Drizzle;46.0;15/01/2021
46.97;Drizzle;46.97;16/01/2021
46.86;Overcast;44.63;17/01/2021
47.62;Clear;45.11;18/01/2021
48.25;Clear;45.75;19/01/2021
49.39;Clear;46.47;20/01/2021
50.37;Clear;50.37;21/01/2021
51.16;Partly Cloudy;51.16;22/01/2021
52.11;Partly Cloudy;52.11;23/01/2021
52.44;Partly Cloudy;52.44;24/01/2021
52.8;Clear;52.8;25/01/2021
52.16;Clear;52.16;26/01/2021
50.04;Clear;50.04;27/01/2021
48.4;Clear;45.7;28/01/2021
46.65;Clear;43.67;29/01/2021
45.75;Clear;42.13;30/01/2021
44.8;Clear;42.48;31/01/2021
43.03;Clear;40.92;01/02/2021
41.13;Clear;37.99;02/02/2021
38.69;Clear;36.74;03/02/2021
37.0;Clear;34.43;04/02/2021
36.33;Clear;32.03;05/02/2021
35.21;Clear;29.15;06/02/2021
35.37;Clear;30.03;07/02/2021
35.35;Clear;31.73;08/02/2021
35.26;Clear;29.96;09/02/2021
36.11;Clear;32.15;10/02/2021
38.69;Clear;33.21;11/02/2021
45.03;Clear;40.43;12/02/2021
49.75;Clear;45.36;13/02/2021
51.79;Partly Cloudy;51.79;14/02/2021
53.0;Partly Cloudy;53.0;15/02/2021
53.82;Partly Cloudy;53.82;16/02/2021
54.67;Clear;54.67;17/02/2021
54.18;Clear;54.18;18/02/2021
52.53;Clear;52.53;19/02/2021
49.56;Clear;46.05;20/02/2021
46.7;Clear;43.27;21/02/2021
45.49;Clear;41.91;22/02/2021
44.12;Clear;40.65;23/02/2021
43.03;Clear;39.36;24/02/2021
42.26;Clear;37.69;25/02/2021
40.56;Clear;36.6;26/02/2021
39.4;Clear;35.75;27/02/2021
38.71;Clear;34.81;28/02/2021
37.72;Clear;33.45;01/03/2021
36.07;Clear;33.15;02/03/2021
34.89;Clear;31.99;03/03/2021
34.1;Clear;29.9;04/03/2021
33.61;Clear;29.08;05/03/2021
33.46;Clear;29.59;06/03/2021
36.63;Clear;32.16;07/03/2021
43.96;Clear;40.08;08/03/2021
48.87;Clear;45.89;09/03/2021
52.98;Clear;52.98;10/03/2021
56.31;Clear;56.31;11/03/2021
59.57;Clear;59.57;12/03/2021
61.63;Clear;61.63;13/03/2021
62.23;Clear;62.23;14/03/2021
59.82;Clear;59.82;15/03/2021
50.9;Clear;50.9;16/03/2021
45.75;Clear;45.75;17/03/2021
42.2;Clear;42.2;18/03/2021
40.52;Clear;38.6;19/03/2021
38.75;Clear;36.17;20/03/2021
37.85;Clear;35.15;21/03/2021
36.76;Clear;34.11;22/03/2021
34.98;Clear;34.98;23/03/2021
34.28;Clear;28.55;24/03/2021
33.82;Clear;29.76;25/03/2021
32.9;Clear;28.91;26/03/2021
32.29;Clear;32.29;27/03/2021
31.21;Clear;31.21;28/03/2021
31.33;Clear;31.33;29/03/2021
31.0;Clear;27.78;30/03/2021
34.33;Clear;28.54;31/03/2021
41.96;Clear;39.31;01/04/2021
48.24;Clear;46.48;02/04/2021
54.16;Clear;54.16;03/04/2021
58.4;Clear;58.4;04/04/2021
60.37;Clear;60.37;05/04/2021
62.15;Clear;62.15;06/04/2021
61.87;Clear;61.87;07/04/2021
58.95;Clear;58.95;08/04/2021
52.22;Clear;52.22;09/04/2021
47.87;Clear;47.87;10/04/2021
45.58;Clear;43.97;11/04/2021
45.2;Clear;42.37;12/04/2021
44.52;Clear;42.19;13/04/2021
44.73;Clear;43.59;14/04/2021
45.12;Clear;45.12;15/04/2021
45.27;Clear;45.27;16/04/2021
45.2;Overcast;45.2;17/04/2021
44.8;Clear;42.47;18/04/2021
42.58;Light Rain;37.66;19/04/2021
39.95;Rain;35.13;20/04/2021
39.25;Rain;35.11;21/04/2021
38.83;Light Rain;34.59;22/04/2021
38.2;Light Rain;31.36;23/04/2021
37.2;Light Rain;29.8;24/04/2021
36.86;Clear;28.5;25/04/2021
37.27;Clear;28.62;26/04/2021
38.31;Clear;30.16;27/04/2021
39.12;Clear;30.49;28/04/2021
39.09;Mostly Cloudy;31.27;29/04/2021
38.97;Clear;31.35;30/04/2021
37.68;Clear;29.38;01/05/2021
36.28;Clear;27.22;02/05/2021
34.77;Clear;25.73;03/05/2021
33.42;Clear;23.9;04/05/2021
32.63;Overcast;23.23;05/05/2021
31.26;Clear;21.11;06/05/2021
30.87;Flurries;19.86;07/05/2021
30.38;Clear;20.63;08/05/2021
30.18;Clear;20.51;09/05/2021
30.19;Clear;20.0;10/05/2021
30.16;Mostly Cloudy;19.84;11/05/2021
29.99;Clear;19.72;12/05/2021
29.39;Clear;18.63;13/05/2021
28.91;Clear;18.74;14/05/2021
29.28;Clear;18.94;15/05/2021
29.39;Clear;19.34;16/05/2021
29.69;Mostly Cloudy;19.07;17/05/2021
29.88;Clear;19.79;18/05/2021
